37.011,15.762,26.174,54.059,13.547,24.282,70.247,9.696,25.624,31.19,11.642,21.879,29.157,13.352,15.069,21.201,9.4117,13.99,75.971,2.0512,11.885,83.509,-1.7031,11.869,82.215,-4.3864,12.737
36.657,15.847,26.187,53.707,13.644,24.256,69.898,9.7898,25.61,30.805,11.71,21.888,28.813,13.304,15.036,20.929,9.398,13.804,75.728,2.0911,12.015,83.332,-1.5918,11.868,82.299,-4.3532,12.858
36.292,15.927,26.261,53.367,13.724,24.243,69.545,9.8598,25.64,30.459,11.759,21.855,28.507,13.24,14.964,20.645,9.3619,13.657,75.46,2.1518,12.094,83.126,-1.4875,11.89,81.817,-4.0935,12.275
35.973,15.992,26.286,52.989,13.775,24.297,69.226,9.9145,25.668,30.158,11.775,21.858,28.174,13.184,14.907,20.372,9.323,13.43,75.178,2.1866,12.183,82.906,-1.3928,11.921,81.85,-4.2265,12.407
35.629,16.064,26.263,52.611,13.839,24.364,68.88,9.9846,25.675,29.799,11.834,21.834,27.879,13.126,14.823,20.101,9.2815,13.332,74.929,2.2295,12.309,82.683,-1.3126,11.943,81.625,-4.1616,12.166
35.277,16.131,26.247,52.277,13.928,24.346,68.502,10.06,25.701,29.434,11.875,21.841,27.542,13.074,14.801,19.823,9.2299,13.173,74.67,2.2859,12.45,82.456,-1.2255,11.949,81.79,-4.3061,12.6
34.908,16.213,26.247,51.973,14.017,24.335,68.136,10.101,25.739,29.163,11.917,21.784,27.253,12.995,14.741,19.561,9.1648,13.03,74.39,2.3175,12.557,82.209,-1.1365,11.944,81.606,-4.1817,12.483
34.535,16.271,26.284,51.661,14.127,24.344,67.799,10.143,25.762,28.798,11.919,21.793,26.949,12.911,14.672,19.292,9.0741,12.884,74.093,2.3763,12.643,81.959,-1.0686,11.951,81.437,-4.1385,12.338
34.205,16.328,26.309,51.334,14.182,24.321,67.447,10.208,25.793,28.473,11.931,21.755,26.633,12.858,14.601,19.017,8.9529,12.737,73.817,2.4067,12.744,81.704,-0.98721,11.931,81.072,-4.1046,12.002
33.875,16.375,26.358,51.049,14.283,24.354,67.116,10.143,25.725,28.106,11.956,21.75,26.338,12.792,14.516,18.75,8.7978,12.723,73.502,2.4528,12.816,81.442,-0.93014,11.922,80.926,-3.9495,11.814
33.489,16.427,26.383,50.685,14.318,24.471,66.755,10.136,25.74,27.742,11.974,21.786,26.006,12.739,14.475,18.529,8.5625,12.817,73.22,2.5085,12.912,81.21,-0.95167,11.873,80.858,-4.0047,12.131
